YearAdj,Date,Outflow,Export,X2
1981,1981-03-11,14784,3731,75.1895448429854
1981,1981-03-12,13280,4097,74.9012060109004
1981,1981-03-13,12788,5363,75.0262995955272
1981,1981-03-14,12307,5058,74.0197602379789
1981,1981-03-15,11733,5954,68.6014448608475
1981,1981-03-16,15862,5808,73.7210932731762
1981,1981-03-17,17750,4257,68.058402423332
1981,1981-03-18,18817,4156,68.3511193493976
1981,1981-03-19,28931,4009,74.4690866429169
1981,1981-03-20,37749,3771,75.1954503933689
1981,1981-03-21,40516,3749,69.6531057611445
1981,1981-03-22,40538,3420,68.0862390993356
1981,1981-03-23,43380,3563,64.534750011898
1981,1981-03-24,38464,4211,60.8634265090567
1981,1981-03-25,38806,4431,59.2493690442098
1981,1981-03-26,44982,3556,58.8644409955144
1981,1981-03-27,45332,2866,57.7454934892101
1981,1981-03-28,42283,4275,53.2397177203671
1981,1981-03-29,39676,4547,56.8716510252917
1981,1981-03-30,38311,3604,59.6159992198811
1981,1981-03-31,34937,2959,59.7727446948384
1981,1981-04-01,32847,4369,60.4680561412342
1981,1981-04-02,30467,5345,61.1168010275455
1981,1981-04-03,28002,5603,60.2605211208835
1981,1981-04-04,26183,4856,58.8764257083574
1981,1981-04-05,22725,5866,57.2317084408474
1981,1981-04-06,19159,6290,57.4571185845607
1981,1981-04-07,16065,6765,60.0663408853894
1981,1981-04-08,12883,8018,62.359767382254
1981,1981-04-09,9960,8445,63.0138380884935
1981,1981-04-10,7700,9049,63.8044852864628
1981,1981-04-11,6797,9424,65.5205133751525
1981,1981-04-12,6328,9433,65.985744936052
1981,1981-04-13,5933,9130,65.3851519519942
1981,1981-04-14,4272,9649,67.5851878740773
1981,1981-04-15,4394,8388,68.8116207883647
1981,1981-04-16,3764,8515,75.0106550591552
1981,1981-04-17,2136,8947,70.7585738204652
1981,1981-04-18,110,10577,75.5496534026337
1981,1981-04-19,9606,10104,74.9458561855086
1981,1981-04-20,14284,9291,75.3032858284707
1981,1981-04-21,17168,7037,75.8006676349042
1981,1981-04-22,16659,8184,74.7989502227818
1981,1981-04-23,16536,7828,75.0054292676674
1981,1981-04-24,9638,7377,75.6861538422564
1981,1981-04-25,7019,8191,75.9281349630394
1981,1981-04-26,6602,7672,75.9191530776838
1981,1981-04-27,5549,8464,75.3268938430484
1981,1981-04-28,4273,8793,76.102980518604
1981,1981-04-29,1824,10652,74.5168972020074
1981,1981-04-30,547,10569,77.7871287532299
1981,1981-05-01,648,10175,82.1235439982046
1981,1981-05-02,537,9909,82.3095196012164
1981,1981-05-03,177,9882,82.3575543638464
1981,1981-05-04,6227,3535,82.4138504115197
1981,1981-05-05,5194,4197,82.6243163863022
1981,1981-05-06,7259,3899,82.7341277484301
1981,1981-05-07,8831,3352,82.5449197239491
1981,1981-05-08,9299,3477,82.6195841517202
1981,1981-05-09,10114,3482,82.4155369507601
1981,1981-05-10,10361,3465,82.2162023673079
1981,1981-05-11,10350,3887,81.7512228824811
1981,1981-05-12,10083,3872,80.8630707728616
1981,1981-05-13,9842,3909,80.5757588023369
1981,1981-05-14,10028,3658,81.6318436556763
1981,1981-05-15,10150,3426,81.2441210862349
1981,1981-05-16,10506,3807,80.926684596046
1981,1981-05-17,9239,5110,79.6884897563711
1981,1981-05-18,9434,5633,78.5010094701705
1981,1981-05-19,10353,5953,78.3627902748628
1981,1981-05-20,11778,4946,78.6280696374564
1981,1981-05-21,14787,3028,78.1455863909413
1981,1981-05-22,13672,3364,77.4558337695734
1981,1981-05-23,12619,3328,76.8040509699906
1981,1981-05-24,11462,3761,76.4114759015883
1981,1981-05-25,11651,3357,76.2623804886725
1981,1981-05-26,11382,3059,75.2489028881299
1981,1981-05-27,10661,3121,74.5458746237504
1981,1981-05-28,9946,3980,74.628481251638
1981,1981-05-29,9970,3835,74.819262222943
1981,1981-05-30,9197,4182,75.3109771475811
1981,1981-05-31,7662,4230,75.1058593264619
1981,1981-06-01,6892,3485,75.1926253467838
1981,1981-06-02,5969,3590,75.3054723705203
1981,1981-06-03,5393,3681,75.378117704110693
1981,1981-06-04,4398,4031,77.1606420650215
1981,1981-06-05,4385,3398,77.5656682376962
1981,1981-06-06,3394,4090,78.4937868125081
1981,1981-06-07,4356,3383,78.9172851037178
1981,1981-06-08,9297,22,78.7563469869808
1981,1981-06-09,6834,3756,78.0388641626533
1981,1981-06-10,6442,3815,77.4786145433034
1981,1981-06-11,4854,3987,77.2373112503627
1981,1981-06-12,5105,3697,77.5520723916328
1981,1981-06-13,4765,3938,78.2092572445569
1981,1981-06-14,4827,3802,77.2885893101441
1981,1981-06-15,4748,3776,77.1500940325844
1981,1981-06-16,3856,3802,77.6626522985945
1981,1981-06-17,3237,4287,79.4744483306015
1981,1981-06-18,2315,4598,80.9712648673229
1981,1981-06-19,1789,4665,79.784966337392
1981,1981-06-20,2185,4317,82.5226488511305
1981,1981-06-21,2726,4317,83.1934163108232
1981,1981-06-22,3482,4291,83.9646338961985
1981,1981-06-23,4573,4343,84.6508439541003
1981,1981-06-24,4508,4653,84.6498689870254
1981,1981-06-25,3979,5269,84.3709407571432
1981,1981-06-26,4322,5162,84.7828882021996
1981,1981-06-27,4125,5146,84.1192303956225
1981,1981-06-28,4478,4709,84.2160253423897
1981,1981-06-29,5361,4537,85.9287813557376
1981,1981-06-30,5279,4422,87.7022307288145
1981,1981-07-01,5467,4876,88.1715442030353
1981,1981-07-02,5551,5395,88.1799579059605
1981,1981-07-03,5908,5379,88.1515353468984
1981,1981-07-04,5483,5386,87.8272584140677
1981,1981-07-05,6049,5348,87.4043070700452
1981,1981-07-06,5331,5831,86.3720606121991
1981,1981-07-07,5230,6083,86.0436869932894
1981,1981-07-08,4966,5379,84.5904889650754
1981,1981-07-09,4454,5315,84.0556062885402
1981,1981-07-10,4224,5292,85.0632402736627
1981,1981-07-11,3954,5157,85.2740236914352
1981,1981-07-12,4084,5344,85.4921814593087
1981,1981-07-13,4354,5563,85.9170090138738
1981,1981-07-14,3947,6088,85.6669566105669
1981,1981-07-15,4657,6152,86.2949860285053
1981,1981-07-16,5799,6159,87.7682503716143
1981,1981-07-17,5954,7562,88.3599428976286
1981,1981-07-18,6097,8781,88.1708340678966
1981,1981-07-19,5294,9762,87.0216192322439
1981,1981-07-20,5409,9916,86.2781674499845
1981,1981-07-21,5373,9583,85.9191128824991
1981,1981-07-22,4943,9595,85.5097988254477
1981,1981-07-23,5356,9189,85.3867346226159
1981,1981-07-24,5356,9077,84.9014348797027
1981,1981-07-25,5798,8851,84.924362655402
1981,1981-07-26,5295,8988,84.8313663372769
1981,1981-07-27,5785,8411,85.6200209116077
1981,1981-07-28,6305,7566,86.1593811852402
1981,1981-07-29,5934,7580,86.6034220687408
1981,1981-07-30,6031,7409,86.9186314334904
1981,1981-07-31,6090,7407,87.1071986933032
1981,1981-08-01,5289,8425,86.9355866436711
1981,1981-08-02,4936,9078,86.2333021469772
1981,1981-08-03,4716,9755,85.4001299890561
1981,1981-08-04,4660,9641,84.5922566325146
1981,1981-08-05,3984,10039,84.160388004655
1981,1981-08-06,3516,9750,83.7115809597316
1981,1981-08-07,3770,8917,83.5300500565598
1981,1981-08-08,4074,8759,83.8765092365328
1981,1981-08-09,4173,8670,84.6566367594625
1981,1981-08-10,3900,8912,85.4072627703395
1981,1981-08-11,4086,8704,85.9434582162428
1981,1981-08-12,3377,8840,85.9027050549163
1981,1981-08-13,2999,8739,85.6717209837302
1981,1981-08-14,2574,9197,86.7426335471899
1981,1981-08-15,2094,9557,86.7893374606501
1981,1981-08-16,2240,9233,86.3949887476442
1981,1981-08-17,2112,9510,86.4490895378748
1981,1981-08-18,997,10120,87.202922341389
1981,1981-08-19,1751,10003,87.3388794599972
1981,1981-08-20,2352,9398,86.5833062360847
1981,1981-08-21,2965,9057,85.7765735017415
1981,1981-08-22,2344,9572,85.599490048188
1981,1981-08-23,1628,9930,85.9890589964863
1981,1981-08-24,2797,9885,86.8888739416697
1981,1981-08-25,3076,9655,86.6965939294578
1981,1981-08-26,3563,9419,87.1038243034271
1981,1981-08-27,2553,9791,87.1378620822037
1981,1981-08-28,2025,9924,87.4546182785762
1981,1981-08-29,2710,9419,88.7108906152609
1981,1981-08-30,3511,8348,89.6038874950607
1981,1981-08-31,2822,8507,89.2821612486207
1981,1981-09-01,3992,7085,88.6568583470913
1981,1981-09-02,4405,6671,89.433916497291
1981,1981-09-03,5410,5881,89.6560388972138
1981,1981-09-04,4653,6815,89.3763524108568
1981,1981-09-05,4816,7001,88.6702047831487
1981,1981-09-06,4520,7073,88.3015788359875
1981,1981-09-07,5919,6669,88.5544911504794
1981,1981-09-08,6052,6265,87.7654636422456
1981,1981-09-09,5972,6078,87.0600866630404
1981,1981-09-10,5776,6674,86.8611124211725
1981,1981-09-11,4929,7502,86.8410851744221
1981,1981-09-12,4744,7642,87.1278742592526
1981,1981-09-13,5065,7405,87.5594048788268
1981,1981-09-14,4592,7770,87.683052029082
1981,1981-09-15,3833,8104,87.0118862126341
1981,1981-09-16,5195,6663,87.1846854691598
1981,1981-09-17,5761,6186,86.7026381050906
1981,1981-09-18,5147,6078,85.7890421125163
1981,1981-09-19,5026,6352,85.1655687720512
1981,1981-09-20,3889,7280,85.2029739423117
1981,1981-09-21,4525,6784,85.7307854445538
1981,1981-09-22,4260,6571,85.169635008694
1981,1981-09-23,3863,6311,85.3338123220834
1981,1981-09-24,3773,6203,86.21816224555
1981,1981-09-25,4278,6000,86.7673703511447
1981,1981-09-26,4359,6301,86.154819206973
1981,1981-09-27,3523,7809,87.034284549223
1981,1981-09-28,3791,7697,87.0467683288908
1981,1981-09-29,5165,6007,86.7823205547866
1981,1981-09-30,3643,7041,86.579295709217
1981,1981-10-01,2815,7585,86.0119435118307
1981,1981-10-02,2726,6924,87.0591648930509
1981,1981-10-03,5196,6351,87.9135377494736
1981,1981-10-04,5204,6458,87.7491363158889
1981,1981-10-05,5470,6570,87.9148554439306
1981,1981-10-06,5198,6359,87.3082345823529
1981,1981-10-07,6629,6195,87.5618028041145
1981,1981-10-08,4749,6490,87.7620289151466
1981,1981-10-09,5059,6596,87.3470312504204
1981,1981-10-10,5336,7448,87.301752197535
1981,1981-10-11,5191,7491,87.5005573367
1981,1981-10-12,4814,7370,88.5177348316223
1981,1981-10-13,5377,6618,88.376702096185
1981,1981-10-14,6272,5819,89.115692286255893
1981,1981-10-15,4016,5568,88.9274462261602
1981,1981-10-16,3634,5674,89.5831762624477
1981,1981-10-17,4171,4900,89.5078849919625
1981,1981-10-18,2409,6233,90.090341089559
1981,1981-10-19,2536,6095,90.341186866433
1981,1981-10-20,2769,5802,90.6848226858599
1981,1981-10-21,3084,5408,90.6863643017875
1981,1981-10-22,2711,5439,91.367665193907
1981,1981-10-23,2596,5231,92.0252788859404
1981,1981-10-24,2071,5439,91.6457854758181
1981,1981-10-25,2209,5472,91.2580745309041
1981,1981-10-26,3231,4628,92.044203549569
1981,1981-10-27,3442,4598,92.3030410691399
1981,1981-10-28,10627,4966,92.5876623154961
1981,1981-10-29,11972,5351,92.8530885566126
1981,1981-10-30,14754,4410,92.2178249404469
1981,1981-10-31,15359,4483,89.8652435185374
1981,1981-11-01,13156,5252,88.7060739811273
1981,1981-11-02,5933,5175,88.4934782817205
1981,1981-11-03,4751,4539,89.079461507813
1981,1981-11-04,3509,5661,89.7934936428569
1981,1981-11-05,4080,5441,89.0291737870048
1981,1981-11-06,6252,3913,88.79320169148
1981,1981-11-07,6127,3951,88.639981724013
1981,1981-11-08,5198,4589,88.6814268971078
1981,1981-11-09,4643,4739,87.9344713378582
1981,1981-11-10,4929,4214,88.9494549814284
1981,1981-11-11,4511,4081,90.0755870041463
1981,1981-11-12,8508,4424,91.0525766440344
1981,1981-11-13,13352,5147,92.0336201830636
1981,1981-11-14,23659,4892,92.3840876044865
1981,1981-11-15,28391,5238,90.1040494660159
1981,1981-11-16,34012,4386,86.8048030899038
1981,1981-11-17,34566,5033,82.9986290741629
1981,1981-11-18,43011,4579,80.7531986883615
1981,1981-11-19,44048,4281,75.7999528962705
1981,1981-11-20,43697,4998,72.4301256590904
1981,1981-11-21,36751,6793,71.6682357958994
1981,1981-11-22,40310,7584,68.2594588324956
1981,1981-11-23,52214,7242,65.7110696397862
1981,1981-11-24,59569,5038,65.9847689881273
1981,1981-11-25,74509,4250,62.8844158244814
1981,1981-11-26,90432,4758,59.9045639691712
1981,1981-11-27,109046,4662,59.432863110893
1981,1981-11-28,101292,3537,59.1786468641423
1981,1981-11-29,94606,1976,57.7696384730852
1981,1981-11-30,84956,1148,56.9003844943404
1982,1981-12-01,71192,2375,56.0623578779893
1982,1981-12-02,62742,2913,54.5607394210822
1982,1981-12-03,57521,3343,52.5096946090778
1982,1981-12-04,54817,2285,55.7852190393005
1982,1981-12-05,49557,3288,57.6466400864706
1982,1981-12-06,47218,3466,61.0537318502062
1982,1981-12-07,46280,3094,62.0113954545202
1982,1981-12-08,44754,2158,61.4863075580339
1982,1981-12-09,40578,3387,61.0751021377835
1982,1981-12-10,37465,6015,60.7868865425812
1982,1981-12-11,37307,6094,60.2325532953854
1982,1981-12-12,36997,6342,59.4813320911683
1982,1981-12-13,35525,6262,59.4053954837611
1982,1981-12-14,34570,5564,58.8564614183685
1982,1981-12-15,34745,6132,57.7959546529017
1982,1981-12-16,38303,5738,57.0169447214662
1982,1981-12-17,40673,5692,56.0802618364243
1982,1981-12-18,40650,5958,56.1313434997912
1982,1981-12-19,48539,5947,58.5204278596908
1982,1981-12-20,89931,6931,63.2448865839443
1982,1981-12-21,206590,7276,61.1161662588212
1982,1981-12-22,217288,6058,56.7536723538583
1982,1981-12-23,205021,6044,54.3306205162298
1982,1981-12-24,187864,5949,49.2003625794535
1982,1981-12-25,161142,5995,49.083079552205
1982,1981-12-26,134201,7254,48.949528559225
1982,1981-12-27,119067,6247,48.7953772289887
1982,1981-12-28,113097,5439,48.614462722348
1982,1981-12-29,108126,5618,48.3976560857467
1982,1981-12-30,132961,5917,49.9004513286169
1982,1981-12-31,140188,5390,49.0668215317284
1982,1982-01-01,150205,4914,48.9306113689231
1982,1982-01-02,163113,4869,NA
1982,1982-01-03,157563,4847,NA
1982,1982-01-04,157807,6143,NA
1982,1982-01-05,222673,5829,NA
1982,1982-01-06,214279,4054,NA
1982,1982-01-07,184693,3969,NA
1982,1982-01-08,164528,3811,NA
1982,1982-01-09,136134,5281,NA
1982,1982-01-10,107469,5417,NA
1982,1982-01-11,98031,4318,NA
1982,1982-01-12,88983,4337,NA
1982,1982-01-13,81406,3887,NA
1982,1982-01-14,75403,5087,NA
1982,1982-01-15,72635,4707,NA
1982,1982-01-16,65956,5139,49.1070379644275
1982,1982-01-17,59408,4935,53.3582869776208
1982,1982-01-18,54299,4899,56.2479497874604
1982,1982-01-19,50924,5378,57.5013141027958
1982,1982-01-20,49913,6306,58.1164061648474
1982,1982-01-21,62587,6405,60.3495272395338
1982,1982-01-22,61629,5253,56.6704045878518
1982,1982-01-23,61970,7217,52.4402622403868
1982,1982-01-24,61049,6509,52.4958358376094
1982,1982-01-25,60186,4908,54.0926688385525
1982,1982-01-26,54165,5667,56.0012972987318
1982,1982-01-27,57646,4933,56.5375871528919
1982,1982-01-28,62652,5082,53.2793290987268
1982,1982-01-29,63947,5400,52.8519233864573
1982,1982-01-30,65679,4727,50.8366881776911
1982,1982-01-31,60963,7225,51.605833373449
1982,1982-02-01,60466,5143,54.9510638715286
1982,1982-02-02,55178,5769,56.0550267697266
1982,1982-02-03,49653,7964,57.0209119214022
1982,1982-02-04,46673,8351,59.4284161320607
1982,1982-02-05,43108,8588,58.9230821576426
1982,1982-02-06,40276,8862,58.0120013964981
1982,1982-02-07,35344,10363,57.6964663184782
1982,1982-02-08,33512,10176,58.1836225995439
1982,1982-02-09,31516,9818,58.0935452989762
1982,1982-02-10,30330,10002,57.5308446363771
1982,1982-02-11,29457,9812,57.1648550534383
1982,1982-02-12,28652,9440,56.5589738922649
1982,1982-02-13,26733,9849,56.1472444108826
1982,1982-02-14,28461,10102,57.9519526407736
1982,1982-02-15,55998,8902,61.2323828914514
1982,1982-02-16,158280,7906,61.7979871482527
1982,1982-02-17,242388,9259,55.4995761325415
1982,1982-02-18,229554,10270,NA
1982,1982-02-19,201308,10173,NA
1982,1982-02-20,169082,10417,NA
1982,1982-02-21,146948,10563,NA
1982,1982-02-22,138429,10536,NA
1982,1982-02-23,134587,10469,NA
1982,1982-02-24,131126,10646,NA
1982,1982-02-25,127470,10342,NA
1982,1982-02-26,117257,10399,NA
1982,1982-02-27,104684,10258,NA
1982,1982-02-28,95075,10288,NA
1982,1982-03-01,88300,10071,NA
1982,1982-03-02,96181,10810,51.349105925397
1982,1982-03-03,102840,10141,50.9268294686854
1982,1982-03-04,99703,10504,49.1945230276545
1982,1982-03-05,80758,10645,49.0814339347912
1982,1982-03-06,84559,10621,50.576895637136
1982,1982-03-07,77924,10994,50.8463922284003
1982,1982-03-08,75448,10638,51.8710986069633
1982,1982-03-09,73437,10530,51.8710986069633
1982,1982-03-10,71825,10710,48.7840530722325
1982,1982-03-11,76703,10940,48.6137124050472
1982,1982-03-12,80963,10340,48.6713935966191
1982,1982-03-13,80309,10252,48.3865054169243
1982,1982-03-14,80629,10641,48.6666731220423
1982,1982-03-15,83125,9562,49.18024786221
1982,1982-03-16,80792,8987,48.317431473079
1982,1982-03-17,88442,10024,49.9738483756587
1982,1982-03-18,97650,10583,51.7097478202204
1982,1982-03-19,99082,9946,52.2721639274196
1982,1982-03-20,92354,10750,52.2509703595027
1982,1982-03-21,87528,10659,52.2297503928843
1982,1982-03-22,82984,10321,52.2085039756018
1982,1982-03-23,75338,10483,52.187231055391
1982,1982-03-24,67595,10481,52.1659315796777
1982,1982-03-25,62616,10458,52.1446054955698
1982,1982-03-26,60602,10665,52.1232527498488
1982,1982-03-27,59338,10033,52.1018732889611
1982,1982-03-28,57114,10800,54.0673342041869
1982,1982-03-29,60593,10071,51.9726104661366
1982,1982-03-30,66673,10218,51.6949634906421
1982,1982-03-31,91335,11071,NA
1982,1982-04-01,148184,9970,NA
1982,1982-04-02,152162,10050,NA
1982,1982-04-03,167690,9608,NA
1982,1982-04-04,181682,9530,NA
1982,1982-04-05,168531,9789,NA
1982,1982-04-06,147106,10039,NA
1982,1982-04-07,130829,9374,NA
1982,1982-04-08,118633,9452,NA
1982,1982-04-09,107684,9707,NA
1982,1982-04-10,103304,9633,NA
1982,1982-04-11,132594,10758,NA
1982,1982-04-12,211645,9163,51.1012181976141
1982,1982-04-13,230827,9450,NA
1982,1982-04-14,225734,9135,NA
1982,1982-04-15,200754,9257,NA
1982,1982-04-16,188966,9080,NA
1982,1982-04-17,178020,9566,NA
1982,1982-04-18,174638,9527,NA
1982,1982-04-19,162516,9967,NA
1982,1982-04-20,148305,9894,NA
1982,1982-04-21,134767,9697,NA
1982,1982-04-22,124790,7231,NA
1982,1982-04-23,109753,7199,NA
1982,1982-04-24,96519,10070,NA
1982,1982-04-25,91910,10297,NA
1982,1982-04-26,89384,10359,NA
1982,1982-04-27,86847,10092,NA
1982,1982-04-28,84216,10299,49.4991038943888
1982,1982-04-29,84099,10073,49.2134172086182
1982,1982-04-30,83682,10138,48.4889026306555
1982,1982-05-01,83170,8264,49.1285173697197
1982,1982-05-02,82879,5259,51.3796482103504
1982,1982-05-03,81300,5819,49.1498930674526
1982,1982-05-04,79871,6251,50.2417861849069
1982,1982-05-05,78105,5426,53.1867619305242
1982,1982-05-06,74837,5340,51.9436962259664
1982,1982-05-07,73947,5682,51.2723315849814
1982,1982-05-08,71963,5829,52.0732661934634
1982,1982-05-09,68500,6709,52.7432661054676
1982,1982-05-10,67654,5461,50.7160590999942
1982,1982-05-11,64740,5913,50.7160590999942
1982,1982-05-12,62379,6418,51.7245123435996
1982,1982-05-13,60536,5910,52.8248312285767
1982,1982-05-14,56483,6190,53.6578675026126
1982,1982-05-15,54493,5322,55.570174155911
1982,1982-05-16,52492,4449,56.2840432445757
1982,1982-05-17,50442,4495,57.1447639617102
1982,1982-05-18,48878,5245,57.9617088931749
1982,1982-05-19,48482,5409,57.6887242819387
1982,1982-05-20,48982,5369,58.915620790255
1982,1982-05-21,47177,5584,59.7490767135643
1982,1982-05-22,45033,5695,59.7509877039048
1982,1982-05-23,41427,7474,59.2644062821042
1982,1982-05-24,42166,6534,58.7882313479252
1982,1982-05-25,41446,6656,59.6054090297578
1982,1982-05-26,42427,7141,60.7843596922566
1982,1982-05-27,45598,6889,59.6470027196162
1982,1982-05-28,47478,6044,57.3208295720843
1982,1982-05-29,45530,6994,56.6834026837671
1982,1982-05-30,42510,7486,56.4330899175133
1982,1982-05-31,40316,7468,57.1260086072884
1982,1982-06-01,40828,6031,57.1755646355008
1982,1982-06-02,41108,5007,56.6764493102752
1982,1982-06-03,39316,5421,56.6481081738272
1982,1982-06-04,35098,6960,58.4121788654525
1982,1982-06-05,33337,7040,58.1992040051515
1982,1982-06-06,30834,6885,57.2402635825788
1982,1982-06-07,31004,5310,58.1378018072125
1982,1982-06-08,32797,3868,60.3372430563052
1982,1982-06-09,33044,3323,59.3510781505226
1982,1982-06-10,30218,3339,58.1154766695051
1982,1982-06-11,29895,3325,57.4418447968485
1982,1982-06-12,29101,3318,58.0026274069549
1982,1982-06-13,28374,3783,58.5173527727093
1982,1982-06-14,28018,3321,60.5752132218193
1982,1982-06-15,27304,3322,63.440437809292
1982,1982-06-16,26783,3336,64.4414353175785
1982,1982-06-17,25748,3344,65.7465168766952
1982,1982-06-18,25395,3384,65.9033397359392
1982,1982-06-19,25033,3269,65.7186068541108
1982,1982-06-20,24318,3320,65.5945699684254
1982,1982-06-21,24697,2855,65.6757748436193
1982,1982-06-22,23884,2688,65.4495956698417
1982,1982-06-23,23200,3568,65.4891370079566
1982,1982-06-24,23985,2541,65.1523928612912
1982,1982-06-25,21109,4508,65.6697379987276
1982,1982-06-26,19590,4532,62.2100958663876
1982,1982-06-27,20308,3798,61.4469931218984
1982,1982-06-28,20684,3895,62.2822841850645
1982,1982-06-29,24087,3332,62.5741239234147
1982,1982-06-30,24593,3197,62.8631787780407
1982,1982-07-01,28904,975,64.7995211890807
1982,1982-07-02,28982,1704,65.057185557762807
1982,1982-07-03,29776,968,64.5769011539576
1982,1982-07-04,26748,2108,64.0277064224554
1982,1982-07-05,28073,970,63.8923238782702
1982,1982-07-06,25408,1908,63.2347016939269
1982,1982-07-07,23781,959,62.3885395424266
1982,1982-07-08,21249,1646,63.210360472346
1982,1982-07-09,20028,953,61.9527429763638
1982,1982-07-10,18400,1353,60.8237589256929
1982,1982-07-11,16996,1709,61.69711539172
1982,1982-07-12,16461,1693,61.9688623424641
1982,1982-07-13,14662,2854,62.7463639414873
1982,1982-07-14,12809,4459,65.1348408464285
1982,1982-07-15,11369,5696,66.6039684243786
1982,1982-07-16,11136,5682,68.0777804236321
1982,1982-07-17,10561,6072,70.5825038674015
1982,1982-07-18,11233,4912,71.3788058581609
1982,1982-07-19,10983,5980,72.2268148442564
1982,1982-07-20,12898,4862,72.6532817576685
1982,1982-07-21,12242,6034,78.3151401426125
1982,1982-07-22,14113,4186,72.8438755298863
1982,1982-07-23,12165,5990,78.3071292790364
1982,1982-07-24,11400,6826,76.3787470384995
1982,1982-07-25,11741,6941,72.3482038342808
1982,1982-07-26,13581,6106,71.2825779158309
1982,1982-07-27,11907,7736,70.1075035185595
1982,1982-07-28,12758,6864,74.3762796319317
1982,1982-07-29,13285,6421,75.267862356446
1982,1982-07-30,13631,6134,75.8119207000347
1982,1982-07-31,11686,7646,69.9972155431299
1982,1982-08-01,12739,7102,76.0586870103009
1982,1982-08-02,13982,6483,76.2451297429437
1982,1982-08-03,9855,8699,76.0561864059648
1982,1982-08-04,9150,8350,70.9753481363205
1982,1982-08-05,9836,7287,70.6057637098295
1982,1982-08-06,11173,7180,75.8772487556566
1982,1982-08-07,13041,7170,75.2815757733689
1982,1982-08-08,12392,7776,75.3769392726072
1982,1982-08-09,12330,8051,75.432534181278
1982,1982-08-10,11931,8212,75.5523976378102
1982,1982-08-11,11927,8605,75.4542764200705
1982,1982-08-12,11938,8362,69.8448513246086
1982,1982-08-13,11643,8358,75.7307120942677
1982,1982-08-14,11825,8836,76.2665130660793
1982,1982-08-15,12046,9175,76.2247535647632
1982,1982-08-16,12792,9063,76.2966956548002
1982,1982-08-17,12218,9453,76.4636423532164
1982,1982-08-18,12503,9179,76.5062546407533
1982,1982-08-19,12395,9399,76.5555656087352
1982,1982-08-20,13285,8656,72.963612552535
1982,1982-08-21,12863,9361,72.1805076001113
1982,1982-08-22,13962,8569,75.9819828397536
1982,1982-08-23,14677,8543,75.7016735763911
1982,1982-08-24,12208,10413,72.6273007276661
1982,1982-08-25,12824,9895,75.6943868773375
1982,1982-08-26,15215,8444,74.8826037044624
1982,1982-08-27,15795,8566,73.0562910654714
1982,1982-08-28,17402,7307,73.7991770863252
1982,1982-08-29,17777,7212,76.4067899234524
1982,1982-08-30,19636,6137,72.3743143818758
1982,1982-08-31,21227,4505,76.2808914900332
1982,1982-09-01,20875,5238,75.8630049276725
1982,1982-09-02,20999,5669,69.7863478852021
1982,1982-09-03,20705,5984,68.8022814771704
1982,1982-09-04,21179,5636,68.6027764542631
1982,1982-09-05,22605,5635,67.5614239801105
1982,1982-09-06,24677,4277,66.779178295418
1982,1982-09-07,24091,4255,66.5526682647996
1982,1982-09-08,23473,4844,66.095029117047
1982,1982-09-09,23704,4695,66.7764149950225
1982,1982-09-10,24142,4570,66.8931021106367
1982,1982-09-11,23222,5520,65.9962128079519
1982,1982-09-12,22659,6475,65.3911617637491
1982,1982-09-13,22842,5142,66.6341757011626
1982,1982-09-14,21363,4934,67.275761764984
1982,1982-09-15,22649,4666,67.3330979723893
1982,1982-09-16,27751,4854,66.8966145143232
1982,1982-09-17,29085,5229,66.2796921110043
1982,1982-09-18,28778,6746,65.612203879231
1982,1982-09-19,29237,7674,65.3534754399074
1982,1982-09-20,31397,6814,65.3552108847139
1982,1982-09-21,27503,5786,65.2470514703261
1982,1982-09-22,24744,6420,64.4458142950465
1982,1982-09-23,24574,6192,64.5577524996668
1982,1982-09-24,24208,6263,63.9726525924659
1982,1982-09-25,25476,6318,64.2728394380255
1982,1982-09-26,32111,5302,65.605142923621
1982,1982-09-27,32921,4502,65.9782275689223
1982,1982-09-28,33452,3122,65.2171423329752
1982,1982-09-29,32653,3875,65.3786739120239
1982,1982-09-30,30980,3809,64.6301588789289
1982,1982-10-01,26630,3864,65.4248281178382
1982,1982-10-02,25614,4353,65.5285428739122
1982,1982-10-03,24100,5028,65.7742029049151
1982,1982-10-04,24884,4203,66.0872685544244
1982,1982-10-05,23755,4461,66.3436402038644
1982,1982-10-06,22385,5151,64.3591955311954
1982,1982-10-07,23047,4560,65.3854868961682
1982,1982-10-08,22608,4838,63.9045564263173
1982,1982-10-09,24816,2615,62.95728246319
1982,1982-10-10,25087,2995,64.1894998145747
1982,1982-10-11,25590,2556,66.2923214229467
1982,1982-10-12,23239,4300,67.0736573993119
1982,1982-10-13,21756,4340,67.528501424549
1982,1982-10-14,19870,5033,67.5109145958168
1982,1982-10-15,18230,5486,67.5712152791118
1982,1982-10-16,16600,5823,67.3230667291265
1982,1982-10-17,15902,6006,67.5462739782067
1982,1982-10-18,16239,5258,67.4103713173613
1982,1982-10-19,15594,5903,67.3744556895172
1982,1982-10-20,16526,5806,66.3871613413498
1982,1982-10-21,16519,6192,64.7193657917514
1982,1982-10-22,17117,6478,66.737333140694
1982,1982-10-23,18746,5924,66.9311401801222
1982,1982-10-24,18055,7250,67.239119316395
1982,1982-10-25,20444,5495,67.8078048182841
1982,1982-10-26,32670,5116,70.2397892216119
1982,1982-10-27,32413,5147,68.9655267987938
